security,date,mon_return
SPY,2013-03-31,0.037976073460745496
SPY,2013-04-30,0.019212207565381112
SPY,2013-05-31,0.023609455807877433
SPY,2013-06-30,-0.013360065118516729
SPY,2013-07-31,0.05167683391416711
SPY,2013-08-31,-0.02999230361756955
SPY,2013-09-30,0.03168113076326118
SPY,2013-10-31,0.04630651015886467
SPY,2013-11-30,0.029638192384359385
SPY,2013-12-31,0.02589579794951491
SPY,2014-01-31,-0.035248561217930074
SPY,2014-02-28,0.04551578130950795
SPY,2014-03-31,0.008310568926917394
SPY,2014-04-30,0.006951571457757044
SPY,2014-05-31,0.02320669331394476
SPY,2014-06-30,0.020633519525784738
SPY,2014-07-31,-0.013437708308407514
SPY,2014-08-31,0.039463532498972276
SPY,2014-09-30,-0.013791417587057597
SPY,2014-10-31,0.023550871595190426
SPY,2014-11-30,0.027471983145306744
SPY,2014-12-31,-0.002559917551263946
SPY,2015-01-31,-0.029629263650609694
SPY,2015-02-28,0.05620436259550865
SPY,2015-03-31,-0.015744615297553777
SPY,2015-04-30,0.009833827899494052
SPY,2015-05-31,0.012855806832882788
SPY,2015-06-30,-0.02010022526742694
SPY,2015-07-31,0.02214798895601633
SPY,2015-08-31,-0.06134483781804878
SPY,2015-09-30,-0.024989730399457066
SPY,2015-10-31,0.08528625686549174
SPY,2015-11-30,0.003654977644260704
SPY,2015-12-31,-0.017179328923992987
SPY,2016-01-31,-0.049782645131314585
SPY,2016-02-29,-0.0008300140214878571
SPY,2016-03-31,0.06724229336738818
SPY,2016-04-30,0.003945214026683352
SPY,2016-05-31,0.017007716038922815
SPY,2016-06-30,0.0034733383472447255
SPY,2016-07-31,0.03649632053165819
SPY,2016-08-31,0.0011972689059061015
SPY,2016-09-30,7.778603228714154e-05
SPY,2016-10-31,-0.017337059552391065
SPY,2016-11-30,0.03683835858273388
SPY,2016-12-31,0.020283250422285848
SPY,2017-01-31,0.017894858472070396
SPY,2017-02-28,0.03929133697084275
SPY,2017-03-31,0.0012583312405911595
SPY,2017-04-30,0.009926132974951818
SPY,2017-05-31,0.014112913936015437
SPY,2017-06-30,0.006374181291808556
SPY,2017-07-31,0.020554297160673585
SPY,2017-08-31,0.0029178099891533638
SPY,2017-09-30,0.020140639084409218
SPY,2017-10-31,0.02356406786026155
SPY,2017-11-30,0.030566113547397356
SPY,2017-12-31,0.012086403013212399
SPY,2018-01-31,0.056359237902383175
SPY,2018-02-28,-0.03636032113513421
SPY,2018-03-31,-0.027415524862807628
SPY,2018-04-30,0.005167990139589573
SPY,2018-05-31,0.024309228083277734
SPY,2018-06-30,0.00575538195206593
SPY,2018-07-31,0.03704655385484257
SPY,2018-08-31,0.03191977217887065
SPY,2018-09-30,0.005948146041154345
SPY,2018-10-31,-0.06910434526611209
SPY,2018-11-30,0.018549379162399626
SPY,2018-12-31,-0.08793617622560679
SPY,2019-01-31,0.08006580248247408
SPY,2019-02-28,0.03241569089303087
SPY,2019-03-31,0.018078978302081827
SPY,2019-04-30,0.04085218829076065
SPY,2019-05-31,-0.0637711312496656
SPY,2019-06-30,0.06959272949735196
SPY,2019-07-31,0.015119225846020434
SPY,2019-08-31,-0.01673441056024061
SPY,2019-09-30,0.019469815934104906
SPY,2019-10-31,0.022104506095669496
SPY,2019-11-30,0.03619815512482272
SPY,2019-12-31,0.029033608085455853
SPY,2020-01-31,-0.0004039023177778711
