security,date,mon_return
GLD,2017-11-30,0.003563437474102926
GLD,2017-12-31,0.021056977704376534
GLD,2018-01-31,0.03234937323089371
GLD,2018-02-28,-0.02075989032510772
GLD,2018-03-31,0.006320000000000103
GLD,2018-04-30,-0.009539709038874356
GLD,2018-05-31,-0.011959226262139855
GLD,2018-06-30,-0.036149471974004754
GLD,2018-07-31,-0.022418879056047336
GLD,2018-08-31,-0.021381153547719522
GLD,2018-09-30,-0.006607347370275796
GLD,2018-10-31,0.021195459382759907
GLD,2018-11-30,0.0033868866695614397
GLD,2018-12-31,0.04942011424614856
GLD,2019-01-31,0.028865979381443196
GLD,2019-02-28,-0.0060921843687374855
GLD,2019-03-31,-0.015969029760464437
GLD,2019-04-30,-0.006638800098352604
GLD,2019-05-31,0.01757425742574248
GLD,2019-06-30,0.08002918997810737
GLD,2019-07-31,7.507507507531486e-05
GLD,2019-08-31,0.07912318894977854
GLD,2019-09-30,-0.033947826086956456
GLD,2019-10-31,0.025635486426153875
GLD,2019-11-30,-0.03208593695148487
GLD,2019-12-31,0.03655882779631514
GLD,2020-01-31,0.04499650104968511
